2024-07-20 16:52:40,441 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:41,686 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:41,689 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:41,689 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:43,195 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:43,197 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:43,197 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:43,428 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:43,430 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:43,431 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:55,462 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:55,465 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:55,465 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:56,651 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:56,653 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:56,653 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:57,138 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:57,140 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:57,140 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:57,326 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:57,329 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:57,329 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:57,911 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:57,913 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:57,913 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:52:58,217 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:52:58,220 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:52:58,220 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:53:20,594 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:53:21,633 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:53:21,633 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:11,547 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:11,551 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:11,551 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:12,402 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:12,405 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:12,405 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:12,523 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:12,526 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:12,526 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:12,717 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:12,721 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:12,721 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:12,927 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:12,930 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:12,930 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:13,063 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:13,066 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:13,066 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:13,167 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:13,170 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:13,170 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:13,849 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:13,851 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:13,852 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:21,520 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:21,525 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:21,525 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:21,700 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:21,702 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:21,702 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
2024-07-20 16:54:27,568 INFO    MainThread:26724 [wandb_init.py:_resume_backend():445] resuming backend
2024-07-20 16:54:28,018 INFO    MainThread:26724 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-20 16:54:28,018 INFO    MainThread:26724 [wandb_init.py:_pause_backend():440] pausing backend
